Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/input_Password does not match_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:45:01,2019-12-04 01:45:02,0.474s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:45:02,2019-12-04 01:45:09,7.223s,PASSED
"setText(findTestObject(""Object Repository/Rate/Page_Home/input_View all_searchText""), ""vijay"")",Firefox 69.0,,,2019-12-04 01:45:09,2019-12-04 01:45:09,0.527s,PASSED
"click(findTestObject(""Search user/Search user button""))",Firefox 69.0,,,2019-12-04 01:45:09,2019-12-04 01:45:14,5.039s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_Search/div_Vijay Test""))",Firefox 69.0,,,2019-12-04 01:45:14,2019-12-04 01:45:15,0.718s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/button_Rate Now""))",Firefox 69.0,,,2019-12-04 01:45:15,2019-12-04 01:45:22,7.175s,PASSED
"waitForElementClickable(findTestObject(""Rate/Page_View Profile/span_Desire to work with again_star3""), 3)",Firefox 69.0,,,2019-12-04 01:45:22,2019-12-04 01:45:23,1.104s,PASSED
sleep(10000),Firefox 69.0,,,2019-12-04 01:45:23,2019-12-04 01:45:23,0.005s,NOT_RUN
delay(5),Firefox 69.0,,,2019-12-04 01:45:23,2019-12-04 01:45:28,5.003s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/span_Desire to work with again_star3""))",Firefox 69.0,,,2019-12-04 01:45:28,2019-12-04 01:45:29,0.535s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/span_Encourages work life balance_star3""))",Firefox 69.0,,,2019-12-04 01:45:29,2019-12-04 01:45:30,0.528s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/span_Dependability_star3""))",Firefox 69.0,,,2019-12-04 01:45:30,2019-12-04 01:45:30,0.518s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/span_Solution Seeker_star3""))",Firefox 69.0,,,2019-12-04 01:45:30,2019-12-04 01:45:31,0.516s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/span_Willingness to Learn_star3""))",Firefox 69.0,,,2019-12-04 01:45:31,2019-12-04 01:45:31,0.519s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/span_Enthusiasm_star3""))",Firefox 69.0,,,2019-12-04 01:45:31,2019-12-04 01:45:32,0.525s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/span_Clarity in Communication_star3""))",Firefox 69.0,,,2019-12-04 01:45:32,2019-12-04 01:45:33,0.932s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/span_Mutual Respect_star3""))",Firefox 69.0,,,2019-12-04 01:45:33,2019-12-04 01:45:33,0.639s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/button_Next""))",Firefox 69.0,,,2019-12-04 01:45:33,2019-12-04 01:45:34,0.557s,PASSED
"waitForElementClickable(findTestObject(""Rate/Page_View Profile/textarea_test recomendation test on qa enviornment for vijay test account""), 3)",Firefox 69.0,,,2019-12-04 01:45:34,2019-12-04 01:45:34,0.579s,PASSED
"setText(findTestObject(""Object Repository/Rate/Page_View Profile/textarea_test recomendation test on qa enviornment for vijay test account""), ""test recomendation test on qa enviornment for vijay test account tst test test test for recommendation test scenario vijay test"")",Firefox 69.0,,,2019-12-04 01:45:34,2019-12-04 01:45:35,0.553s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/button_Submit""))",Firefox 69.0,,,2019-12-04 01:45:35,2019-12-04 01:45:36,0.713s,PASSED
"waitForElementClickable(findTestObject(""Rate/Page_View Profile/a_OK""), 3)",Firefox 69.0,,,2019-12-04 01:45:36,2019-12-04 01:45:37,1.876s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 01:45:37,2019-12-04 01:45:42,5.003s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/a_OK""))",Firefox 69.0,,,2019-12-04 01:45:42,2019-12-04 01:45:43,0.645s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:45:43,2019-12-04 01:45:45,1.883s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:45:45,2019-12-04 01:45:45,0.011s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:45:47,2019-12-04 01:45:47,0.001s,PASSED
,,,,,,,
Test Cases/Search users,Firefox 69.0,,,2019-12-04 01:45:47,2019-12-04 01:46:21,34.328s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:45:47,2019-12-04 01:45:47,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:45:48,2019-12-04 01:46:00,12.044s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:46:00,2019-12-04 01:46:02,2.378s,PASSED
"setText(findTestObject(""Object Repository/Search user/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10001@gmail.com"")",Firefox 69.0,,,2019-12-04 01:46:02,2019-12-04 01:46:03,0.571s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Search user/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:46:03,2019-12-04 01:46:03,0.459s,PASSED
"click(findTestObject(""Object Repository/Search user/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:46:03,2019-12-04 01:46:11,7.382s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Rate/Page_Home/input_View all_searchText""), 2)",Firefox 69.0,,,2019-12-04 01:46:11,2019-12-04 01:46:11,0.417s,PASSED
"setText(findTestObject(""Object Repository/Rate/Page_Home/input_View all_searchText""), ""vijay"")",Firefox 69.0,,,2019-12-04 01:46:11,2019-12-04 01:46:11,0.385s,PASSED
"click(findTestObject(""Search user/Search user button""))",Firefox 69.0,,,2019-12-04 01:46:11,2019-12-04 01:46:17,5.274s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_Search/div_Vijay Test""))",Firefox 69.0,,,2019-12-04 01:46:17,2019-12-04 01:46:17,0.764s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:46:17,2019-12-04 01:46:19,2.007s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:46:19,2019-12-04 01:46:19,0.010s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:46:21,2019-12-04 01:46:21,0.001s,PASSED
,,,,,,,
Test Cases/Third party profile,Firefox 69.0,,,2019-12-04 01:46:22,2019-12-04 01:47:20,58.772s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:46:22,2019-12-04 01:46:22,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:46:22,2019-12-04 01:46:36,13.717s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:46:36,2019-12-04 01:46:39,3.243s,PASSED
"setText(findTestObject(""Object Repository/Third party/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""vijayvstest01@gmail.com"")",Firefox 69.0,,,2019-12-04 01:46:39,2019-12-04 01:46:40,0.505s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Third party/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Firefox 69.0,,,2019-12-04 01:46:40,2019-12-04 01:46:40,0.391s,PASSED
"click(findTestObject(""Object Repository/Third party/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:46:40,2019-12-04 01:46:46,5.722s,PASSED
"setText(findTestObject(""Object Repository/Third party/Page_Home/input_View all_searchText""), ""user"")",Firefox 69.0,,,2019-12-04 01:46:46,2019-12-04 01:46:49,3.049s,PASSED
"click(findTestObject(""Third party/Page_Search/Search user button""))",Firefox 69.0,,,2019-12-04 01:46:49,2019-12-04 01:46:57,7.904s,PASSED
"waitForElementVisible(findTestObject(""Third party/Page_Search/span_Create their profile anonymously""), 3)",Firefox 69.0,,,2019-12-04 01:46:57,2019-12-04 01:46:57,0.512s,PASSED
"click(findTestObject(""Object Repository/Third party/Page_Search/span_Create their profile anonymously""))",Firefox 69.0,,,2019-12-04 01:46:57,2019-12-04 01:46:58,0.565s,PASSED
"waitForElementVisible(findTestObject(""Third party/Page_Search/div_(Optional)_multiple_emails-container""), 3)",Firefox 69.0,,,2019-12-04 01:46:58,2019-12-04 01:46:59,0.770s,PASSED
"click(findTestObject(""Object Repository/Third party/Page_Search/div_(Optional)_multiple_emails-container""))",Firefox 69.0,,,2019-12-04 01:46:59,2019-12-04 01:46:59,0.541s,PASSED
"setText(findTestObject(""Object Repository/Third party/Page_Search/input_Linkedin_txtLiLink""), ""appliedai"" + System.currentTimeMillis())",Firefox 69.0,,,2019-12-04 01:46:59,2019-12-04 01:47:00,0.402s,PASSED
"click(findTestObject(""Object Repository/Third party/Page_Search/div_(Optional)_multiple_emails-container""))",Firefox 69.0,,,2019-12-04 01:47:00,2019-12-04 01:47:00,0.622s,PASSED
"setText(findTestObject(""Object Repository/Third party/Page_Search/input_(Optional)_multiple_emails-input text-left""), ""testing@appliedaiconsulting.com"")",Firefox 69.0,,,2019-12-04 01:47:00,2019-12-04 01:47:01,0.775s,PASSED
"setText(findTestObject(""Object Repository/Third party/Page_Search/input_Name_txtFirstName""), ""user"" + System.currentTimeMillis())",Firefox 69.0,,,2019-12-04 01:47:01,2019-12-04 01:47:01,0.389s,PASSED
"click(findTestObject(""Object Repository/Third party/Page_Search/button_Add""))",Firefox 69.0,,,2019-12-04 01:47:01,2019-12-04 01:47:02,0.682s,PASSED
"waitForElementClickable(findTestObject(""Third party/Page_Search/a_OK""), 3)",Firefox 69.0,,,2019-12-04 01:47:02,2019-12-04 01:47:06,4.198s,PASSED
sleep(4000),Firefox 69.0,,,2019-12-04 01:47:06,2019-12-04 01:47:10,4.003s,PASSED
"click(findTestObject(""Third party/Page_Search/a_OK""))",Firefox 69.0,,,2019-12-04 01:47:10,2019-12-04 01:47:16,5.730s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:47:16,2019-12-04 01:47:18,2.144s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:47:18,2019-12-04 01:47:18,0.005s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:47:20,2019-12-04 01:47:20,0.001s,PASSED
,,,,,,,
Test Cases/Thumbing - Upvote and downvote,Firefox 69.0,,,2019-12-04 01:47:20,2019-12-04 01:48:49,1m - 29.065s,FAILED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:47:20,2019-12-04 01:47:20,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:47:21,2019-12-04 01:47:33,12.531s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:47:33,2019-12-04 01:47:35,2.176s,PASSED
"setText(findTestObject(""Object Repository/Thumbing-Upvote and Downvote/Page_theworklife - Find Great People To Work With/input_Please enter username or email_username""), ""vijayvstest01@gmail.com"")",Firefox 69.0,,,2019-12-04 01:47:35,2019-12-04 01:47:36,0.495s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thumbing-Upvote and Downvote/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Firefox 69.0,,,2019-12-04 01:47:36,2019-12-04 01:47:36,0.426s,PASSED
"click(findTestObject(""Object Repository/Thumbing-Upvote and Downvote/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:47:36,2019-12-04 01:47:42,5.739s,PASSED
"setText(findTestObject(""Object Repository/Thumbing-Upvote and Downvote/Page_Home/input_View all_searchText""), ""suraj"")",Firefox 69.0,,,2019-12-04 01:47:42,2019-12-04 01:47:44,1.877s,PASSED
"click(findTestObject(""Search user/Search user button""))",Firefox 69.0,,,2019-12-04 01:47:44,2019-12-04 01:47:52,7.605s,PASSED
"waitForElementClickable(findTestObject(""Thumbing-Upvote and Downvote/Page_Home/span_Suraj1569758600295makhija""), 3)",Firefox 69.0,,,2019-12-04 01:47:52,2019-12-04 01:47:52,0.462s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 01:47:52,2019-12-04 01:47:57,5.004s,PASSED
"click(findTestObject(""Object Repository/Thumbing-Upvote and Downvote/Page_Home/span_Suraj1569758600295makhija""))",Firefox 69.0,,,2019-12-04 01:47:57,2019-12-04 01:47:58,0.609s,PASSED
delay(3),Firefox 69.0,,,2019-12-04 01:47:58,2019-12-04 01:48:01,3.005s,PASSED
"scrollToElement(findTestObject(""Thumbing-Upvote and Downvote/Page_View Profile/span_Agree""), 5)",Firefox 69.0,,,2019-12-04 01:48:01,2019-12-04 01:48:46,44.912s,FAILED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:48:46,2019-12-04 01:48:47,1.484s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:48:49,2019-12-04 01:48:49,0.000s,PASSED
,,,,,,,
Test Cases/Verify connection,Firefox 69.0,,,2019-12-04 01:48:49,2019-12-04 01:49:25,35.202s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:48:49,2019-12-04 01:48:49,0.000s,PASSED
"openBrowser("""")",Firefox 69.0,,,2019-12-04 01:48:50,2019-12-04 01:48:55,5.274s,PASSED
"navigateToUrl(""https://qa.thework.life/"")",Firefox 69.0,,,2019-12-04 01:48:55,2019-12-04 01:49:02,7.022s,PASSED
"setText(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""yamanappa@gmail.com"")",Firefox 69.0,,,2019-12-04 01:49:02,2019-12-04 01:49:03,0.649s,PASSED
"setEncryptedText(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Firefox 69.0,,,2019-12-04 01:49:03,2019-12-04 01:49:03,0.422s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:49:03,2019-12-04 01:49:09,5.753s,PASSED
"waitForElementPresent(findTestObject(""connect with user/Page_Home/a_connections""), 3)",Firefox 69.0,,,2019-12-04 01:49:09,2019-12-04 01:49:12,2.869s,PASSED
delay(4),Firefox 69.0,,,2019-12-04 01:49:12,2019-12-04 01:49:16,4.004s,PASSED
"click(findTestObject(""connect with user/Page_Home/a_connections""))",Firefox 69.0,,,2019-12-04 01:49:16,2019-12-04 01:49:19,3.421s,PASSED
"verifyTextNotPresent(""No Connections available"", false)",Firefox 69.0,,,2019-12-04 01:49:19,2019-12-04 01:49:21,1.294s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:49:21,2019-12-04 01:49:22,1.742s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:49:25,2019-12-04 01:49:25,0.001s,PASSED
,,,,,,,
Test Cases/verify pending connctions,Firefox 69.0,,,2019-12-04 01:49:25,2019-12-04 01:50:00,35.716s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:49:25,2019-12-04 01:49:25,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:49:25,2019-12-04 01:49:37,12.369s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:49:37,2019-12-04 01:49:40,2.383s,PASSED
"setText(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""vijayvstest01@gmail.com"")",Firefox 69.0,,,2019-12-04 01:49:40,2019-12-04 01:49:40,0.516s,PASSED
"setEncryptedText(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Firefox 69.0,,,2019-12-04 01:49:40,2019-12-04 01:49:41,0.398s,PASSED
"click(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:49:41,2019-12-04 01:49:46,5.730s,PASSED
"click(findTestObject(""pending connections/Page_Home/a_connections""))",Firefox 69.0,,,2019-12-04 01:49:46,2019-12-04 01:49:56,9.430s,PASSED
"waitForElementVisible(findTestObject(""Review card/Page_Connections/div_Yamanappa Ogennavar""), 3)",Firefox 69.0,,,2019-12-04 01:49:56,2019-12-04 01:49:56,0.443s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:49:56,2019-12-04 01:49:58,1.915s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:49:58,2019-12-04 01:49:58,0.006s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:50:00,2019-12-04 01:50:00,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/BBD Delete Experience,Firefox 69.0,,,2019-12-04 01:50:00,2019-12-04 01:50:46,45.338s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:50:00,2019-12-04 01:50:00,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:50:01,2019-12-04 01:50:13,12.324s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:50:13,2019-12-04 01:50:15,2.204s,PASSED
"setText(findTestObject(""Object Repository/Page_theworklife/input_Forgot password_username""), ""worklifetest10001@gmail.com"")",Firefox 69.0,,,2019-12-04 01:50:15,2019-12-04 01:50:16,0.544s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_theworklife/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:50:16,2019-12-04 01:50:16,0.393s,PASSED
"click(findTestObject(""Object Repository/Page_theworklife/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:50:16,2019-12-04 01:50:23,7.077s,PASSED
"navigateToUrl(""https://qa.thework.life/Profile/EditProfile"")",Firefox 69.0,,,2019-12-04 01:50:23,2019-12-04 01:50:29,5.386s,PASSED
"click(findTestObject(""Object Repository/BDDFolder/EditExeperiece/Page_Edit Profile/a_Experience""))",Firefox 69.0,,,2019-12-04 01:50:29,2019-12-04 01:50:29,0.650s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/Experience/Page_Edit Profile/loader""), 10)",Firefox 69.0,,,2019-12-04 01:50:29,2019-12-04 01:50:40,10.863s,PASSED
"click(findTestObject(""BDDFolder/EditExeperiece/Delete Button""))",Firefox 69.0,,,2019-12-04 01:50:40,2019-12-04 01:50:41,0.566s,PASSED
"click(findTestObject(""BDDFolder/EditExeperiece/Yes button""))",Firefox 69.0,,,2019-12-04 01:50:41,2019-12-04 01:50:41,0.630s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:50:41,2019-12-04 01:50:43,2.025s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:50:43,2019-12-04 01:50:43,0.008s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:50:46,2019-12-04 01:50:46,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/BBD Edit Exeperience,Firefox 69.0,,,2019-12-04 01:50:46,2019-12-04 01:51:38,52.422s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:50:46,2019-12-04 01:50:46,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:50:46,2019-12-04 01:50:58,12.278s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:50:58,2019-12-04 01:51:01,2.316s,PASSED
"setText(findTestObject(""Object Repository/Page_theworklife/input_Forgot password_username""), ""worklifetest10004@gmail.com"")",Firefox 69.0,,,2019-12-04 01:51:01,2019-12-04 01:51:01,0.539s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_theworklife/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:51:01,2019-12-04 01:51:02,0.461s,PASSED
"click(findTestObject(""Object Repository/Page_theworklife/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:51:02,2019-12-04 01:51:08,6.591s,PASSED
"navigateToUrl(""https://qa.thework.life/Profile/EditProfile"")",Firefox 69.0,,,2019-12-04 01:51:08,2019-12-04 01:51:13,4.916s,PASSED
"click(findTestObject(""Object Repository/BDDFolder/EditExeperiece/Page_Edit Profile/a_Experience""))",Firefox 69.0,,,2019-12-04 01:51:13,2019-12-04 01:51:14,0.749s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/Experience/Page_Edit Profile/loader""), 10)",Firefox 69.0,,,2019-12-04 01:51:14,2019-12-04 01:51:24,10.150s,PASSED
"click(findTestObject(""Object Repository/BDDFolder/EditExeperiece/ClickonEditButton""))",Firefox 69.0,,,2019-12-04 01:51:24,2019-12-04 01:51:25,0.542s,PASSED
"scrollToElement(findTestObject(""Object Repository/BDDFolder/EditExeperiece/DescriptiontextBox""), 3)",Firefox 69.0,,,2019-12-04 01:51:25,2019-12-04 01:51:27,2.333s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 01:51:27,2019-12-04 01:51:32,5.004s,PASSED
"click(findTestObject(""BDDFolder/EditExeperiece/Page_Edit Profile/textarea_ugugih""), STOP_ON_FAILURE)",Firefox 69.0,,,2019-12-04 01:51:32,2019-12-04 01:51:33,0.563s,PASSED
"clearText(findTestObject(""BDDFolder/EditExeperiece/Page_Edit Profile/textarea_ugugih""))",Firefox 69.0,,,2019-12-04 01:51:33,2019-12-04 01:51:33,0.374s,PASSED
"setText(findTestObject(""Object Repository/BDDFolder/EditExeperiece/Page_Edit Profile/textarea_ugugih""), ""abcd test"")",Firefox 69.0,,,2019-12-04 01:51:33,2019-12-04 01:51:33,0.408s,PASSED
"click(findTestObject(""Object Repository/BDDFolder/EditExeperiece/Page_Edit Profile/button_Save""))",Firefox 69.0,,,2019-12-04 01:51:33,2019-12-04 01:51:34,0.696s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:51:34,2019-12-04 01:51:36,1.883s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:51:36,2019-12-04 01:51:36,0.008s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:51:38,2019-12-04 01:51:38,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/BBD Edit Profile and Change Pic,Firefox 69.0,,,2019-12-04 01:51:38,2019-12-04 01:52:42,1m - 3.844s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:51:38,2019-12-04 01:51:38,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:51:39,2019-12-04 01:51:51,12.229s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:51:51,2019-12-04 01:51:53,2.474s,PASSED
"setText(findTestObject(""Object Repository/SkillPageObject/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10004@gmail.com"")",Firefox 69.0,,,2019-12-04 01:51:53,2019-12-04 01:51:54,0.586s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SkillPageObject/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:51:54,2019-12-04 01:51:54,0.400s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:51:54,2019-12-04 01:52:01,6.463s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_Home/a_profile""))",Firefox 69.0,,,2019-12-04 01:52:01,2019-12-04 01:52:01,0.705s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_Home/a_Edit Profile""))",Firefox 69.0,,,2019-12-04 01:52:01,2019-12-04 01:52:07,5.269s,PASSED
"click(findTestObject(""BDDFolder/Change Pic/change Pic Button""))",Firefox 69.0,,,2019-12-04 01:52:07,2019-12-04 01:52:38,31.020s,PASSED
"verifyElementClickable(findTestObject(""BDDFolder/Change Pic/BrowseButton""))",Firefox 69.0,,,2019-12-04 01:52:38,2019-12-04 01:52:38,0.384s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:52:38,2019-12-04 01:52:40,1.571s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:52:42,2019-12-04 01:52:42,0.001s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/BBD Endorse User with No Realtion,Firefox 69.0,,,2019-12-04 01:52:42,2019-12-04 01:53:30,47.952s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:52:42,2019-12-04 01:52:42,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:52:42,2019-12-04 01:52:55,12.216s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:52:55,2019-12-04 01:52:57,2.375s,PASSED
"setText(findTestObject(""Object Repository/Endorse skills/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10004@gmail.com"")",Firefox 69.0,,,2019-12-04 01:52:57,2019-12-04 01:52:58,0.592s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Endorse skills/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:52:58,2019-12-04 01:52:58,0.459s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:52:58,2019-12-04 01:53:08,9.917s,PASSED
"setText(findTestObject(""Object Repository/Endorse skills/Page_Home/input_View all_searchText""), ""vijay"")",Firefox 69.0,,,2019-12-04 01:53:08,2019-12-04 01:53:09,0.533s,PASSED
delay(3),Firefox 69.0,,,2019-12-04 01:53:09,2019-12-04 01:53:12,3.004s,PASSED
"click(findTestObject(""Object Repository/Endorse skills/Page_Search/div_Vijay Test""))",Firefox 69.0,,,2019-12-04 01:53:12,2019-12-04 01:53:16,4.669s,PASSED
"click(findTestObject(""Endorse skills/Page_Search/search vijay test""))",Firefox 69.0,,,2019-12-04 01:53:16,2019-12-04 01:53:17,0.729s,PASSED
"click(findTestObject(""Object Repository/Endorse skills/Page_View Profile/span_Endorse Skills""))",Firefox 69.0,,,2019-12-04 01:53:17,2019-12-04 01:53:24,6.609s,PASSED
delay(2),Firefox 69.0,,,2019-12-04 01:53:24,2019-12-04 01:53:26,2.006s,PASSED
"verifyElementClickable(findTestObject(""BDDFolder/ConnectNoRealtionShip/EstablishRealtaionOptionConnectioncase""))",Firefox 69.0,,,2019-12-04 01:53:26,2019-12-04 01:53:26,0.317s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:53:26,2019-12-04 01:53:28,1.847s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:53:28,2019-12-04 01:53:28,0.005s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:53:30,2019-12-04 01:53:30,0.001s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/BBD Rateuser With Unverified user,Firefox 69.0,,,2019-12-04 01:53:30,2019-12-04 01:54:40,1m - 10.646s,FAILED
